Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5154,Virtua Fighter 3tb,DC,-1.4541446996499392,Fighting,Sega,-0.32408583691208664,-0.29020691975626733,0.9448301931744695,-0.254864386249391,-0.10768018753835054
5155,Transformers: Dark of the Moon,PS3,0.7945924163512463,Action,Activision,-0.1893906003814297,0.0857805362472164,-0.25149161195984193,0.1163255050796186,-0.10768018753835054
5156,Mini-Yonku GB: Let's & Go!!,GB,-1.6271244778038765,Strategy,ASCII Entertainment,-0.32408583691208664,-0.29020691975626733,0.9448301931744695,-0.254864386249391,-0.10768018753835054
5157,Skylanders SWAP Force,PS4,1.140551972659121,Platform,Activision,-0.07918540685634673,-0.05274115806985657,-0.25149161195984193,0.010271250414187279,-0.10768018753835054
5158,LEGO Batman 2: DC Super Heroes,PSV,0.9675721945051836,Action,Warner Bros. Interactive Entertainment,-0.1159204713647077,-0.03295234459598899,-0.25149161195984193,0.0632983777469029,-0.10768018753835054
5159,Rock Band 4,PS4,1.4865115289669957,Misc,Harmonix Music Systems,-0.017960299342411775,-0.19126285238692953,-0.25149161195984193,0.1163255050796186,-0.10768018753835054
5160,Left 4 Dead 2,PC,0.4486328600433716,Shooter,Valve Software,-0.32408583691208664,0.34303511140749476,-0.25149161195984193,-0.042755876918528384,-0.10768018753835054
5161,The Sims 2: Castaway,PS2,0.1026733037354969,Simulation,Electronic Arts,0.04326480817152318,-0.27041810628239976,-0.25149161195984193,0.010271250414187279,-0.10768018753835054
5162,NCAA Football 07,PSP,-0.07030647441844044,Sports,Electronic Arts,0.0922448941826712,-0.29020691975626733,-0.25149161195984193,-0.09578300425124404,-0.10768018753835054
5163,The Chronicles of Narnia: Prince Caspian,Wii,0.27565308188943427,Action,Disney Interactive Studios,0.05550982967431019,-0.25062929280853224,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5164,NBA Live 2003,XB,-3.933104793621563e-14,Sports,Electronic Arts,0.05550982967431019,-0.21105166586079707,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5165,Dreamworks Madagascar Kartz,DS,0.4486328600433716,Racing,Activision,-0.017960299342411775,-0.13189641196532684,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5166,My Horse & Me,DS,0.1026733037354969,Sports,Atari,0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5167,GoldenEye: Rogue Agent,GC,-0.41626603072631513,Shooter,Electronic Arts,0.01877476516594924,-0.15168522543919438,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5168,Zero4 Champ RR,SNES,-2.1460638122656888,Sports,Media Rings,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5169,Dragon Ball Z: Infinite World,PS2,0.27565308188943427,Fighting,Namco Bandai Games,-0.22612566488979066,-0.17147403891306195,0.4275018450082807,-0.1488101315839597,-0.11411113390656541
5170,Nonomura Byoin no Hitobito,SAT,-1.800104255957814,Adventure,Elf,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5171,Tom Clancy's HAWX 2,X360,0.6216126381973089,Action,Ubisoft,-0.03020532084519878,-0.11210759849145926,-0.21915859019945516,-0.09578300425124404,-0.11411113390656541
5172,ESPN X Games Skateboarding,PS2,-0.9352053651881271,Sports,Konami Digital Entertainment,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5173,Bejeweled 3,DS,-3.933104793621563e-14,Puzzle,Unknown,0.06775485117709719,-0.25062929280853224,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5174,Resident Evil Zero,PS4,1.659491307120933,Action,Capcom,-0.2138806433870037,0.046202909299481294,-0.08982650315790797,0.010271250414187279,-0.11411113390656541
5175,Super Fire ProWrestling Special,SNES,-2.1460638122656888,Fighting,Human Entertainment,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5176,Yuu Yuu Hakusho,SNES,-2.319043590419626,Fighting,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5177,Kamaitachi no Yoru 2,PS2,-0.7622255870341899,Adventure,ChunSoft,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5178,High Heat Major League Baseball 2004,PS2,-0.5892458088802525,Sports,3DO,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5179,Robots,PS2,-0.2432862525723778,Action,Vivendi Games,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5180,NARC,PS2,-0.2432862525723778,Shooter,Midway Games,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5181,One Piece: Gigant Battle!,DS,0.6216126381973089,Fighting,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5182,Valkyrie Profile: Lenneth,PSP,-0.07030647441844044,Role-Playing,Square Enix,-0.1159204713647077,-0.27041810628239976,0.26583673620634674,-0.1488101315839597,-0.11411113390656541
5183,Tiger Woods PGA Tour 09,PSP,0.27565308188943427,Sports,Electronic Arts,-0.23837068639257766,0.0857805362472164,-0.25149161195984193,0.27540688707776556,-0.11411113390656541
5184,Metro: Last Light,X360,1.140551972659121,Action,Deep Silver,-0.1159204713647077,0.026414095825613708,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5185,Tiger Woods PGA Tour 14,X360,1.140551972659121,Sports,Electronic Arts,-0.06694038535355976,-0.03295234459598899,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5186,LocoRoco 2,PSP,0.27565308188943427,Platform,Sony Computer Entertainment,-0.06694038535355976,-0.11210759849145926,-0.21915859019945516,0.010271250414187279,-0.11411113390656541
5187,Monster Rancher 3,PS2,-0.9352053651881271,Simulation,Tecmo Koei,-0.1893906003814297,-0.11210759849145926,0.2011706926855732,-0.09578300425124404,-0.11411113390656541
5188,The Incredibles: Rise of the Underminer,PS2,-0.2432862525723778,Action,THQ,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5189,Spider-Man: Shattered Dimensions,X360,0.6216126381973089,Action,Activision,-0.03020532084519878,-0.11210759849145926,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5190,BlazBlue: Calamity Trigger,X360,0.4486328600433716,Fighting,PQube,-0.06694038535355976,-0.13189641196532684,-0.12215952491829477,-0.09578300425124404,-0.11411113390656541
5191,MechWarrior 2: 31st Century Combat,PS,-1.6271244778038765,Simulation,Activision,-0.07918540685634673,-0.013163531122121404,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5192,Earth Defense Force 2025,PS3,1.140551972659121,Shooter,D3Publisher,-0.27510575090093864,-0.23084047933466467,0.6214999755706015,-0.1488101315839597,-0.11411113390656541
5193,Hamtaro: Ham-Ham Heartbreak,GBA,-0.7622255870341899,Action,Nintendo,-0.0057152778396247685,-0.09231878501759168,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5194,Okage: Shadow King,PS2,-0.9352053651881271,Role-Playing,Sony Computer Entertainment,-0.15265553587306868,-0.07252997154372413,0.007172562123252413,-0.042755876918528384,-0.11411113390656541
5195,Press Your Luck 2010 Edition,Wii,0.4486328600433716,Misc,Ubisoft,0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5196,Mobile Suit Z-Gundam,PS,-1.6271244778038765,Action,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.8478311278933091,-0.1488101315839597,-0.11411113390656541
5197,Cubix Robots for Everyone: Clash 'n' Bash,GBA,-3.933104793621563e-14,Action,Unknown,-0.0057152778396247685,-0.09231878501759168,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5198,Tropico 4,X360,-3.933104793621563e-14,Strategy,Kalypso Media,-0.07918540685634673,-0.03295234459598899,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5199,Speed Racer: The Videogame,DS,0.27565308188943427,Racing,Warner Bros. Interactive Entertainment,0.031019786668736178,-0.19126285238692953,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5200,NHL 2K10,Wii,0.4486328600433716,Sports,Take-Two Interactive,0.07999987267988419,-0.27041810628239976,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5201,Assassin's Creed III,WiiU,0.9675721945051836,Action,Ubisoft,-0.09143042835913373,-0.03295234459598899,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5202,Kirby's Dream Land 3,SNES,-1.6271244778038765,Platform,Nintendo,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5203,Big Bass World Championship,PS,-1.6271244778038765,Sports,Starfish,-0.07918540685634673,-0.013163531122121404,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5204,NFL GameDay 2001,PS2,-1.1081851433420646,Sports,Sony Computer Entertainment,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5205,NBA 2K6,XB,-0.2432862525723778,Action,Take-Two Interactive,0.006529743663162236,-0.13189641196532684,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5206,Jurassic Park,NES,-2.319043590419626,Action,Ocean,-0.017960299342411775,-0.09231878501759168,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5207,Mystical Ninja starring Goemon,N64,-1.6271244778038765,Action,Konami Digital Entertainment,-0.23837068639257766,-0.25062929280853224,0.49216788852905435,-0.042755876918528384,-0.11411113390656541
5208,Tetrisphere,N64,-1.6271244778038765,Puzzle,Nintendo,0.031019786668736178,-0.17147403891306195,-0.25149161195984193,-0.254864386249391,-0.11411113390656541
5209,Saban's Power Rangers: Lightspeed Rescue,N64,-1.1081851433420646,Action,THQ,0.031019786668736178,-0.17147403891306195,-0.25149161195984193,-0.254864386249391,-0.11411113390656541
5210,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,1.140551972659121,Fighting,Marvelous Entertainment,-0.16490055737585568,-0.25062929280853224,0.26583673620634674,0.010271250414187279,-0.11411113390656541
5211,North American Hunting Extravaganza,Wii,0.27565308188943427,Sports,Zushi Games,0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5212,World's Scariest Police Chases,PS,-0.9352053651881271,Racing,Activision,-0.07918540685634673,-0.013163531122121404,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5213,Guitar Hero: Smash Hits,PS3,0.4486328600433716,Misc,Activision,-0.07918540685634673,-0.07252997154372413,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5214,Shaun Palmer's Pro Snowboarder,GBA,-0.9352053651881271,Sports,Activision,-0.0057152778396247685,-0.09231878501759168,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5215,AMF Bowling World Lanes,Wii,0.27565308188943427,Sports,Bethesda Softworks,0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5216,MechAssault 2: Lone Wolf,XB,-0.41626603072631513,Simulation,Microsoft Game Studios,0.006529743663162236,-0.13189641196532684,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5217,Middle-Earth: Shadow of Mordor,PC,1.3135317508130584,Action,Warner Bros. Interactive Entertainment,-0.1771455788786427,0.10556934972108399,-0.25149161195984193,-0.042755876918528384,-0.11411113390656541
5218,Hamster Club 3,GBA,-0.7622255870341899,Simulation,Jorudan,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.20183725891667534,-0.11411113390656541
5219,Breath of Fire II,SNES,-2.1460638122656888,Role-Playing,Laguna,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5220,Call of Duty: Ghosts,WiiU,1.140551972659121,Shooter,Activision,-0.042450342347985746,-0.11210759849145926,-0.21915859019945516,-0.09578300425124404,-0.11411113390656541
5221,LEGO Racers,PS,-1.281164921496002,Racing,LEGO Media,-0.07918540685634673,-0.013163531122121404,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5222,NBA 2K12,Wii,0.7945924163512463,Sports,Take-Two Interactive,0.04326480817152318,-0.23084047933466467,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5223,Teenage Mutant Ninja Turtles: Smash-Up,Wii,0.4486328600433716,Fighting,Ubisoft,0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5224,Kinectimals: Now with Bears!,X360,0.7945924163512463,Misc,Microsoft Game Studios,0.006529743663162236,-0.17147403891306195,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5225,ESPN NFL Football,XB,-0.5892458088802525,Sports,Sega,0.006529743663162236,-0.13189641196532684,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5226,ATV/Monster Truck Mayhem,DS,0.1026733037354969,Racing,"Destination Software, Inc",0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5227,Naruto: Ultimate Ninja 3 (JP sales),PS2,-0.2432862525723778,Fighting,Atari,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5228,Just Dance 2016,X360,1.4865115289669957,Misc,Ubisoft,-0.042450342347985746,-0.09231878501759168,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5229,Worms: Open Warfare 2,DS,0.1026733037354969,Strategy,THQ,-0.23837068639257766,0.2045134170904218,-0.25149161195984193,-0.042755876918528384,-0.11411113390656541
5230,Rapala Pro Fishing,PS2,-0.41626603072631513,Sports,Zoo Digital Publishing,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5231,J-League Pro Soccer Club o Tsukurou '04,PS2,-0.41626603072631513,Sports,Sega,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5232,Dark Void,PS3,0.6216126381973089,Action,Capcom,-0.10367544986192075,-0.05274115806985657,-0.25149161195984193,0.0632983777469029,-0.11411113390656541
5233,James Bond 007: Legends,PS3,0.9675721945051836,Shooter,Activision,-0.1893906003814297,0.046202909299481294,-0.25149161195984193,0.1163255050796186,-0.11411113390656541
5234,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,0.9675721945051836,Strategy,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5235,WWE '12,Wii,0.7945924163512463,Fighting,THQ,-0.03020532084519878,-0.11210759849145926,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5236,Disney's The Haunted Mansion,PS2,-0.5892458088802525,Platform,Take-Two Interactive,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5237,Arc the Lad: Twilight of the Spirits,PS2,-0.5892458088802525,Role-Playing,Sony Computer Entertainment,-0.10367544986192075,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5238,Dance Dance Revolution 3rdMix,PS,-1.1081851433420646,Simulation,Konami Digital Entertainment,-0.32408583691208664,-0.29020691975626733,0.8154981061329222,-0.1488101315839597,-0.11411113390656541
5239,Ryu Ga Gotoku Kenzan!,PS3,0.27565308188943427,Adventure,Sega,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5240,U-Sing,Wii,0.4486328600433716,Misc,Mindscape,-0.32408583691208664,0.34303511140749476,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5241,Super Robot Taisen A,GBA,-0.9352053651881271,Strategy,Banpresto,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.20183725891667534,-0.11411113390656541
5242,Tomb Raider (2013),PC,-3.933104793621563e-14,Action,Square Enix,-0.25061570789536464,0.2045134170904218,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5243,Chicken Shoot,Wii,0.1026733037354969,Action,Zoo Digital Publishing,0.07999987267988419,-0.27041810628239976,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5244,Company of Heroes 2,PC,1.140551972659121,Strategy,THQ,-0.25061570789536464,0.2045134170904218,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5245,Defiance,PS3,1.140551972659121,Shooter,Trion Worlds,-0.09143042835913373,-0.07252997154372413,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5246,We Sing Deutsche Hits,Wii,0.7945924163512463,Misc,Nordic Games,-0.32408583691208664,0.3232462979336272,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5247,Boxer's Road,PS,-1.9730840341117513,Fighting,New,-0.32408583691208664,-0.29020691975626733,0.8154981061329222,-0.1488101315839597,-0.11411113390656541
5248,Frogs And Flies,2600,-4.394800928266874,Action,Mattel Interactive,0.07999987267988419,-0.25062929280853224,-0.25149161195984193,-0.254864386249391,-0.11411113390656541
5249,DanceDanceRevolution,Wii,0.6216126381973089,Simulation,Konami Digital Entertainment,0.031019786668736178,-0.21105166586079707,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5250,Harry Potter and the Chamber of Secrets,XB,-0.7622255870341899,Action,Electronic Arts,0.006529743663162236,-0.13189641196532684,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5251,EA Sports MMA,X360,0.6216126381973089,Fighting,Electronic Arts,-0.042450342347985746,-0.09231878501759168,-0.25149161195984193,-0.09578300425124404,-0.11411113390656541
5252,Toriko: Gourmet Survival!,PSP,0.7945924163512463,Role-Playing,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5253,South Park Rally,PS,-1.4541446996499392,Racing,Acclaim Entertainment,-0.07918540685634673,-0.03295234459598899,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5254,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,-2.1460638122656888,Platform,Konami Digital Entertainment,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5255,Monopoly,PS3,0.27565308188943427,Misc,Electronic Arts,-0.017960299342411775,-0.17147403891306195,-0.25149161195984193,-0.042755876918528384,-0.11411113390656541
5256,Mega Man Zero Collection,DS,0.6216126381973089,Platform,Capcom,-0.06694038535355976,-0.25062929280853224,0.10417162740441278,-0.1488101315839597,-0.11411113390656541
5257,Arctic Thunder,PS2,-0.9352053651881271,Racing,Midway Games,-0.1159204713647077,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5258,G-Force,PSP,0.4486328600433716,Action,Electronic Arts,-0.03020532084519878,-0.15168522543919438,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5259,NHL 2K10,PS2,0.4486328600433716,Sports,Take-Two Interactive,-0.1159204713647077,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.11411113390656541
5260,Football Manager Handheld 2010,PSP,0.4486328600433716,Sports,Sega,-0.32408583691208664,0.22430223056428938,-0.25149161195984193,0.22237975974504987,-0.11411113390656541
5261,J-League Pro Soccer Club o Tsukurou!,DC,-1.281164921496002,Sports,Sega,-0.32408583691208664,-0.29020691975626733,0.9124971714140826,-0.254864386249391,-0.11411113390656541
5262,Wonder Pets! Save the Animals!,DS,0.27565308188943427,Adventure,Take-Two Interactive,0.07999987267988419,-0.29020691975626733,-0.25149161195984193,-0.1488101315839597,-0.11411113390656541
5263,Formula 1 Championship Edition,PS,-1.6271244778038765,Racing,Psygnosis,-0.25061570789536464,-0.21105166586079707,0.49216788852905435,-0.1488101315839597,-0.11411113390656541
5264,Shrek,XB,-0.9352053651881271,Platform,TDK Mediactive,-0.017960299342411775,-0.09231878501759168,-0.25149161195984193,-0.20183725891667534,-0.11411113390656541
5265,CSI: Deadly Intent - The Hidden Cases,DS,0.4486328600433716,Adventure,Ubisoft,-0.1281654928674947,0.026414095825613708,-0.25149161195984193,-0.042755876918528384,-0.12054208027478029
5266,SOCOM: Tactical Strike,PSP,0.1026733037354969,Shooter,Sony Computer Entertainment,0.06775485117709719,-0.27041810628239976,-0.25149161195984193,-0.09578300425124404,-0.12054208027478029
5267,Blasto,PS,-1.4541446996499392,Action,Sony Computer Entertainment,-0.07918540685634673,-0.03295234459598899,-0.25149161195984193,-0.1488101315839597,-0.12054208027478029
5268,Trauma Center: Second Opinion,Wii,-0.07030647441844044,Simulation,Nintendo,0.01877476516594924,-0.25062929280853224,-0.15449254667868156,-0.09578300425124404,-0.12054208027478029
5269,Backyard Baseball 2006,GBA,-0.2432862525723778,Sports,Atari,-0.017960299342411775,-0.11210759849145926,-0.25149161195984193,-0.20183725891667534,-0.12054208027478029
5270,Dark Souls III,XOne,1.659491307120933,Role-Playing,Namco Bandai Games,-0.042450342347985746,-0.11210759849145926,-0.25149161195984193,-0.09578300425124404,-0.12054208027478029
5271,Cabela's Outdoor Adventures (2006),PS2,-0.2432862525723778,Sports,Zoo Digital Publishing,-0.1159204713647077,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.12054208027478029
5272,Nicktoons: Unite!,GC,-0.2432862525723778,Adventure,THQ,0.006529743663162236,-0.15168522543919438,-0.25149161195984193,-0.20183725891667534,-0.12054208027478029
5273,Suikoden V,PS2,-0.07030647441844044,Role-Playing,Konami Digital Entertainment,-0.22612566488979066,-0.17147403891306195,0.36283580148750716,-0.1488101315839597,-0.12054208027478029
5274,Picross 2,GB,-1.800104255957814,Puzzle,Nintendo,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.254864386249391,-0.12054208027478029
5275,Remember Me,PS3,1.140551972659121,Action,Capcom,-0.2016356218842167,0.06599172277334882,-0.25149161195984193,0.1163255050796186,-0.12054208027478029
5276,Battalion Wars 2,Wii,0.1026733037354969,Strategy,Nintendo,-0.054695363850772755,-0.23084047933466467,0.007172562123252413,-0.1488101315839597,-0.12054208027478029
5277,Outlaw Golf 2,PS2,-0.41626603072631513,Sports,Global Star,-0.1159204713647077,-0.013163531122121404,-0.25149161195984193,0.010271250414187279,-0.12054208027478029
5278,SpongeBob's Boating Bash,Wii,0.6216126381973089,Misc,THQ,-0.017960299342411775,-0.15168522543919438,-0.25149161195984193,-0.09578300425124404,-0.12054208027478029
5279,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,1.140551972659121,Action,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.254864386249391,-0.12054208027478029
5280,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,0.6216126381973089,Sports,Sega,-0.2138806433870037,0.10556934972108399,-0.25149161195984193,0.1163255050796186,-0.12054208027478029
5281,Momotarou Dentetsu 12,PS2,-0.5892458088802525,Misc,Hudson Soft,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.254864386249391,-0.12054208027478029
5282,Mini Ninjas,PS3,0.4486328600433716,Action,Eidos Interactive,-0.15265553587306868,0.026414095825613708,-0.25149161195984193,0.0632983777469029,-0.12054208027478029
5283,Tekken Tag Tournament 2,X360,0.9675721945051836,Fighting,Namco Bandai Games,-0.09143042835913373,-0.05274115806985657,-0.21915859019945516,-0.09578300425124404,-0.12054208027478029
5284,Batman: Rise of Sin Tzu,PS2,-0.5892458088802525,Action,Ubisoft,-0.1159204713647077,-0.03295234459598899,-0.25149161195984193,0.010271250414187279,-0.12054208027478029
5285,Disney's Tarzan: Return to the Jungle,GBA,-0.7622255870341899,Action,Activision,-0.017960299342411775,-0.11210759849145926,-0.25149161195984193,-0.20183725891667534,-0.12054208027478029
5286,Cabela's Dangerous Hunts,XB,-0.5892458088802525,Sports,Zoo Digital Publishing,-0.0057152778396247685,-0.13189641196532684,-0.25149161195984193,-0.20183725891667534,-0.12054208027478029
5287,Terminator Salvation,X360,0.4486328600433716,Shooter,Warner Bros. Interactive Entertainment,-0.16490055737585568,0.06599172277334882,-0.25149161195984193,-0.042755876918528384,-0.12054208027478029
5288,Jikkyou Powerful Pro Yakyuu 13,PS2,-0.07030647441844044,Sports,Konami Digital Entertainment,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.254864386249391,-0.12054208027478029
5289,Fossil Fighters: Frontier,3DS,1.3135317508130584,Role-Playing,Nintendo,-0.22612566488979066,-0.21105166586079707,0.49216788852905435,-0.20183725891667534,-0.12054208027478029
5290,Star Fox: Zero,WiiU,1.659491307120933,Shooter,Nintendo,-0.1281654928674947,-0.09231878501759168,-0.025160459637134362,-0.09578300425124404,-0.12054208027478029
5291,Mega Man X3,SNES,-1.9730840341117513,Action,Laguna,-0.27510575090093864,-0.27041810628239976,0.7184990408517619,-0.254864386249391,-0.12054208027478029
5292,Mini Ninjas,DS,0.4486328600433716,Action,Eidos Interactive,-0.1159204713647077,0.006625282351746126,-0.25149161195984193,-0.042755876918528384,-0.12054208027478029
5293,Stunt Race FX,SNES,-2.319043590419626,Racing,Nintendo,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.254864386249391,-0.12054208027478029
5294,Bloody Roar 3,PS2,-0.9352053651881271,Fighting,Virgin Interactive,-0.1404105143702817,-0.07252997154372413,-0.08982650315790797,-0.042755876918528384,-0.12054208027478029
5295,WWE Crush Hour,PS2,-0.5892458088802525,Racing,THQ,-0.1159204713647077,-0.03295234459598899,-0.25149161195984193,-0.042755876918528384,-0.12054208027478029
5296,Persona 2: Eternal Punishment,PS,-1.1081851433420646,Role-Playing,Atlus,-0.28735077240372564,-0.25062929280853224,0.6538329973309883,-0.1488101315839597,-0.12054208027478029
5297,Star Wars: Flight of the Falcon,GBA,-0.5892458088802525,Action,THQ,-0.017960299342411775,-0.11210759849145926,-0.25149161195984193,-0.20183725891667534,-0.12054208027478029
5298,One Piece: Gigant Battle 2 Shin Sekai,DS,0.7945924163512463,Fighting,Namco Bandai Games,-0.32408583691208664,-0.29020691975626733,0.8801641496536958,-0.254864386249391,-0.12054208027478029
5299,Pac-Man All-Stars,PS3,0.7945924163512463,Fighting,Namco Bandai Games,-0.07918540685634673,-0.13189641196532684,-0.12215952491829477,-0.042755876918528384,-0.12054208027478029
5300,Def Jam Rapstar,Wii,0.6216126381973089,Misc,Konami Digital Entertainment,0.05550982967431019,-0.25062929280853224,-0.25149161195984193,-0.1488101315839597,-0.12054208027478029
5301,SimCity Creator,DS,0.27565308188943427,Simulation,Electronic Arts,0.04326480817152318,-0.23084047933466467,-0.25149161195984193,-0.09578300425124404,-0.12054208027478029
5302,Hannah Montana: The Movie,Wii,0.4486328600433716,Adventure,Disney Interactive Studios,-0.16490055737585568,0.06599172277334882,-0.25149161195984193,-0.042755876918528384,-0.12054208027478029
5303,Angry Birds Star Wars,Wii,1.140551972659121,Strategy,Activision,-0.06694038535355976,-0.09231878501759168,-0.25149161195984193,-0.09578300425124404,-0.12054208027478029
5304,Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),Wii,-3.933104793621563e-14,Action,Electronic Arts,-0.1404105143702817,-0.19126285238692953,0.2011706926855732,-0.20183725891667534,-0.12054208027478029
5305,Mega Man ZX Advent,DS,0.1026733037354969,Platform,Capcom,-0.042450342347985746,-0.29020691975626733,0.039505583883639186,-0.1488101315839597,-0.12054208027478029
5306,Jikkyou Powerful Pro Yakyuu 2000,N64,-1.1081851433420646,Sports,Konami Digital Entertainment,-0.32408583691208664,-0.29020691975626733,0.686166019091375,0.0632983777469029,-0.12054208027478029
5307,Sniper: Ghost Warrior 2,PS3,1.140551972659121,Shooter,City Interactive,-0.2628607293981517,0.0857805362472164,-0.15449254667868156,0.1163255050796186,-0.12054208027478029
